BusinessId,RestaurantName,Neighborhood,Address,City,State,Zip,Stars,ReviewCount,AcceptsInsurance,AgesAllowed,Alcohol,Ambience,BYOB,BYOBCorkage,BestNights,BikeParking,BusinessAcceptsBitcoin,BusinessAcceptsCreditCards,BusinessParking,ByAppointmentOnly,Caters,CoatCheck,Corkage,DietaryRestrictions,DogsAllowed,DriveThru,GoodForDancing,GoodForKids,GoodForMeal,HairSpecializesIn,HappyHour,HasTV,Music,NoiseLevel,Open24Hours,OutdoorSeating,RestaurantsAttire,RestaurantsCounterService,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsPriceRange2,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,Smoking,WheelchairAccessible,WiFi
7hO3MNEJR25wq22bP9G1IA,Walmart Supercenter,Southeast,3075 E Tropicana Ave,Las Vegas,NV,89121.0,2.5,87,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,1.0,Null
6QUuDlLjNDQWFCbJ9--jsQ,Fú Asian Kitchen,Eastside,4455 Paradise Rd,Las Vegas,NV,89169.0,4.0,174,Null,Null,2.0,1.0,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,Null,1.0
HJdcjuoTcaf3aBPBxYPc5g,Ono's Island BBQ,Westside,5740 W Charleston Blvd,Las Vegas,NV,89146.0,4.0,21,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,0.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
INzLc1Y0JNQzIHjPH2Nbeg,Fuzzy's Taco Shop,Spring Valley,7020 South Rainbow Blvd,Las Vegas,NV,89118.0,3.5,204,Null,Null,1.0,2.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,1.0
CftugKq9LBGGbYbzGWN5Qg,Hummus Vegas & Grill,The Strip,318 W Sahara Ave,Las Vegas,NV,89102.0,4.5,59,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,Null,0.0
JiDH-_K3uQ8TwFx6jFjqcA,FEED,Null,"115 N 7th St., Inside Club Azul Tequila",Las Vegas,NV,89101.0,4.0,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,Null
qymbG4V5vC01eLF6LOZPQQ,Red Feather Gourmet,Northwest,"3231 N Decatur Blvd, Ste 122",Las Vegas,NV,89130.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,1,0.0,0.0,1.0,Null,Null,Null
sghGLUOAC_WGEWmv-mZReQ,Burger King,Sunrise,1915 N Nellis Blvd,Las Vegas,NV,89115.0,1.0,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,1,0.0,Null,1.0,Null,Null,Null
kiU9C58n7dgygdrpjOQXMQ,Los Jarochos Restaurant,Spring Valley,4811 S Rainbow Blvd,Las Vegas,NV,89147.0,4.0,62,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
XiVHxG2nUSp_bn4dBbs4Cg,Sushi House Manda,Spring Valley,4790 S Ft. Apache Rd,Las Vegas,NV,89147.0,5.0,4,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null
_TRbETlhqQq0OLzWbAPkvA,Ace Donuts,Spring Valley,"9435 W Tropicana Ave, Ste 103",Las Vegas,NV,89147.0,4.0,149,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,Null
Vn5BQEssjOPPHvycrJDKeA,Cold Stone Creamery,Sunrise,"5841 E Charleston Blvd, Ste 210",Las Vegas,NV,89142.0,3.0,17,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,0.0
e7byM17cm_J9ulGHD7Fbdw,Greens & Grill,Null,"840 S Rancho Dr, Ste 6",Las Vegas,NV,89106.0,4.0,104,Null,Null,0.0,2.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,1.0
m-POjqRtpWBcICTo2S5tfQ,Goldilocks Bake Shop,Null,"6584 N Decatur Blvd, Ste 120",Las Vegas,NV,89084.0,3.0,12,Null,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,1.0,Null,0.0,0.0,Null,Null,0.0,2,0.0,1.0,1.0,Null,1.0,Null
DeI4KqEeWy0cTdh7Wy5_RA,Samosa Factory,Westside,"4604 W Sahara Ave, Ste 6",Las Vegas,NV,89102.0,4.0,142,Null,Null,Null,1.0,1.0,2.0,Null,Null,Null,1.0,1.0,Null,0.0,Null,1.0,Null,Null,Null,Null,1.0,2.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,1.0,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
QCe_OTC_9Vf5-oQuflQH7Q,Pad Thai Restaurant,Null,"860 S Rancho Dr, Ste 2",Las Vegas,NV,89106.0,3.0,87,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
W1Yr6c2XDx_RBjb6WsV-aQ,Divine Cafe at the Springs Preserve,Westside,333 S Valley View Blvd,Las Vegas,NV,89152.0,4.0,158,Null,Null,1.0,1.0,Null,Null,2.0,1.0,Null,1.0,1.0,Null,1.0,0.0,Null,Null,Null,Null,0.0,1.0,1.0,Null,1.0,1.0,0.0,1.0,Null,1.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,0.0,1.0,1.0
ttzzsJE2bv7gRdyyoGZjfw,Rose's Dipped Delights,Null,2600 W Sahara Ave,Las Vegas,NV,89102.0,5.0,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,1.0,Null,Null,Null
dPxZI9lrKTl5dvFfnb1_Ig,Trattoria Italia,Anthem,"9905 S Eastern Ave, Ste 140",Las Vegas,NV,89183.0,4.5,283,Null,Null,1.0,1.0,Null,Null,Null,0.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
Q-PdpJJapMuy9jG6ncDI1w,Hot Shots Bar & Grill,Eastside,3430 E Tropicana Ave,Las Vegas,NV,89121.0,3.5,11,Null,Null,2.0,1.0,Null,Null,3.0,1.0,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null,1.0,1.0,3.0,2.0,Null,0.0,Null,Null,Null,1.0,1,Null,Null,Null,1.0,Null,Null
cOJ1uIVIHCiefUyWG2wDfw,The Blind Pig,Null,"4515 Dean Martin Dr, Ste 1",Las Vegas,NV,89103.0,4.0,459,Null,Null,2.0,0.0,Null,Null,3.0,1.0,0.0,1.0,1.0,Null,1.0,0.0,Null,Null,Null,Null,0.0,0.0,2.0,Null,1.0,1.0,0.0,1.0,Null,1.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,2.0,1.0,1.0
YBNmWKk0c_yMGGv24gCrXQ,Griddlecakes,Summerlin,1916 Village Center Cir,Las Vegas,NV,89134.0,3.0,54,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,0.0,Null,1.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,Null,1.0
o5u-svtay8fu2lpZNe3O_w,Citi Stop - 76 Gas Station,Southwest,7690 South Durango Dr,Las Vegas,NV,89113.0,5.0,4,Null,Null,Null,Null,Null,Null,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,0.0,Null,Null,Null
JgkfjCL1NfMBC_M_hax_3Q,Aloha Kitchen,Sunrise,4466 E Charleston Blvd,Las Vegas,NV,89104.0,3.5,140,Null,Null,0.0,1.0,0.0,1.0,Null,1.0,Null,1.0,1.0,Null,1.0,Null,0.0,Null,Null,Null,Null,1.0,3.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
diY31IEunbV8MfDh81FS1A,Smashburger,The Lakes,9101 W Sahara Ave,Las Vegas,NV,89117.0,3.5,305,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,0.0,Null,1.0,2.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
Piw03nxAXZF86UYaVrDn1g,Sbarro the Italian Eatery,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123.0,2.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,0.0,1.0,1,0.0,Null,1.0,Null,Null,Null
zcVZc4SadqLgUHKWL2ZilQ,ChefKas Catering,Spring Valley,Null,Las Vegas,NV,89118.0,4.5,25,0.0,Null,Null,Null,Null,Null,Null,1.0,0.0,1.0,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,Null,Null,Null,Null
mDR12Hafvr84ctpsV6YLag,Mr Mamas,Spring Valley,"5693 S Jones Blvd, Ste 106",Las Vegas,NV,89118.0,4.5,2064,Null,Null,0.0,1.0,Null,Null,Null,1.0,0.0,1.0,1.0,Null,0.0,Null,Null,Null,0.0,0.0,Null,1.0,3.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,1.0,1.0
NoSj3hV8Rlz_gUsOL4_EjQ,Jack's Pub,Null,2416 W Sahara Ave,Las Vegas,NV,89102.0,2.5,21,Null,Null,2.0,0.0,Null,Null,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,1.0,1.0,1.0,1.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,1.0,0.0
0G1y7uV7w1D2uziS4Lt_Dw,Chapalas Mexican Restaurants,Southeast,3331 E Tropicana Ave,Las Vegas,NV,89121.0,3.5,170,Null,Null,2.0,1.0,0.0,1.0,Null,1.0,Null,1.0,1.0,Null,1.0,Null,0.0,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,1.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
TrGBHqHVzJM5tk2C1D1ctQ,The Sandwich Spot,Northwest,"3250 N Tenaya Way, Ste 104",Las Vegas,NV,89129.0,4.5,361,Null,Null,0.0,1.0,Null,Null,Null,1.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,1.0,0.0
T00dMi_gQdyQkE9GKJFVSQ,Taco Bell,Westside,2351 Ft. Apache,Las Vegas,NV,89117.0,2.5,41,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,Null,1.0
zt9RLUIU32fZYOBh2L0NNQ,Inka Grill,Southeast,"9400 S Eastern Ave, Ste 106B",Las Vegas,NV,89123.0,3.5,69,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
-BmqghX1sv7sgsxOIS2yAg,Merkato Ethiopian Cafe,Eastside,"855 E Twain Ave, Ste 111",Las Vegas,NV,89169.0,4.0,185,Null,Null,2.0,1.0,Null,0.0,Null,0.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,1.0,0.0
bWKvYA16me11_2Ws2sLRww,Jr's Place,Spring Valley,5745 S Durango Dr,Las Vegas,NV,89148.0,4.0,12,Null,Null,2.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,0.0,2.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,Null
-8ZiMXZReeTD3kwEvS0Lww,The Butcher Block,Centennial,6440 N Durango Dr,Las Vegas,NV,89149.0,4.5,128,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,2,Null,Null,1.0,Null,1.0,Null
TmAbrQoXslJsReCqLfwnXA,Pho Vegas,Westside,4251 W Sahara Ave,Las Vegas,NV,89102.0,4.0,101,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,Null,0.0
mrKF0u4fgIMu9FjPZZ3wrw,OS Photo Booths,Null,Null,Las Vegas,NV,88901.0,5.0,29,Null,Null,0.0,Null,Null,Null,Null,0.0,0.0,1.0,0.0,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,0.0,0.0,Null
uRhytgGI6IcMQRZ7wi-XrA,Carnival World Buffet,Null,3700 W Flamingo Rd,Las Vegas,NV,89103.0,3.5,33,Null,Null,Null,0.0,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,0.0,Null,Null,Null,0.0,Null,Null,0.0,1.0,2,0.0,Null,0.0,Null,Null,2.0
Igqp27BP7cm9vUu_WB0gRA,Romano's Pizzeria,Westside,"3111 S Valley View Blvd, Ste I-101",Las Vegas,NV,89102.0,3.5,14,Null,Null,0.0,0.0,Null,Null,Null,0.0,0.0,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,1.0,1.0,1.0,Null,1.0,1.0
JQLi-Ow9pg391iMzw5LSwg,Mary's Hash House,Westside,"2605 S Decatur Blvd, Ste 103",Las Vegas,NV,89102.0,4.0,378,Null,Null,0.0,1.0,Null,1.0,Null,1.0,0.0,1.0,1.0,Null,0.0,Null,0.0,Null,0.0,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
9kCG5bJ3fT7gR29Gw1suiQ,Pho Nhu  Y,Chinatown,4355 Spring Mountain Rd,Las Vegas,NV,89102.0,2.0,8,Null,Null,0.0,0.0,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,1.0,Null
rFs8owHtutwwlqpU9pPIsQ,American Subs,Chinatown,"3635 S Rainbow Blvd, Ste 103",Las Vegas,NV,89103.0,3.5,10,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,1,0.0,0.0,1.0,Null,Null,1.0
jJZwQj3Pwv1OMZ8bQpKxnw,PhilHouse,Southeast,467 E Silverado Ranch Blvd,Las Vegas,NV,89183.0,4.0,29,Null,Null,Null,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,Null,Null,Null,Null,0.0,0.0,Null,0.0,1.0,1,0.0,Null,1.0,Null,Null,0.0
8C2oUFZ3WLumju4BJIdQbw,Buy Low,Null,1061 W Owens Ave,Las Vegas,NV,89106.0,3.5,4,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,0.0,Null,1.0,Null
2nEhcvxBZk2W4x_fi0cYxw,Roberto's Taco Shop,Sunrise,4330 E Washington Ave,Las Vegas,NV,89110.0,2.5,13,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,1.0,0.0,1.0,1,0.0,0.0,1.0,Null,Null,0.0
Vdg5ZhkPVpTeEi4NPuAhEQ,Wetzel's Pretzels,Null,6464 N Decatur Blvd,Las Vegas,NV,89131.0,3.5,6,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,Null
ezHbVQA5FTsaSWZUm5X8eA,The Club At LAS Terminal 3,Southeast,"5757 Wayne Newton Blvd, Gate E2, Terminal 3",Las Vegas,NV,89119.0,4.0,16,Null,Null,2.0,1.0,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,0.0,1.0,0.0,1.0,Null,0.0,Null,Null,Null,0.0,2,0.0,Null,Null,Null,Null,1.0
6Tq13q3Ib17gSgP0zki3EA,Las Gorditas,Null,"840 N Decatur Blvd, Ste G",Las Vegas,NV,89107.0,4.0,23,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,0.0,Null,Null,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,1.0,Null,1.0,0.0
3QQdF1RT43sVq2YxeE_iHw,My Pie Pizza,Centennial,"7930 W Tropical Pkwy, Ste 130",Las Vegas,NV,89149.0,5.0,25,Null,Null,1.0,1.0,Null,Null,Null,0.0,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,0.0,Null,Null,0.0,1.0,1,1.0,0.0,1.0,Null,1.0,1.0
HiOutZGjEZ7PzUzgDeyKIQ,Breeze Bar,The Strip,3300 S Las Vegas Blvd,Las Vegas,NV,89109.0,3.0,29,Null,Null,2.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,0.0,Null,Null,Null,Null,0.0,Null,Null,Null,1.0,1.0,0.0,1.0,Null,0.0,Null,Null,Null,1.0,2,0.0,Null,Null,1.0,Null,1.0
q-5tLFZTQPmK0zE1E63lXA,Rita Rudner,The Strip,3355 Las Vegas Blvd S,Las Vegas,NV,89109.0,4.0,12,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
LTlCaCGZE14GuaUXUGbamg,Cut and Taste,Null,495 S Grand Central Pkwy,Las Vegas,NV,89106.0,5.0,9,Null,Null,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
IFvBnwcWJ54BgMzVnCxIrQ,Life's A Bagel,Summerlin,2223 N Rampart Blvd,Las Vegas,NV,89128.0,4.5,96,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,3.0,Null,Null,0.0,Null,0.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,0.0,1.0,Null,1.0,1.0
5shgJB7a-2_gdnzc0gsOtg,Firefly,Eastside,3900 Paradise Rd,Las Vegas,NV,89169.0,4.5,1306,Null,Null,2.0,1.0,0.0,0.0,Null,Null,Null,1.0,1.0,Null,1.0,Null,1.0,Null,Null,Null,Null,0.0,1.0,Null,Null,1.0,Null,2.0,0.0,1.0,0.0,Null,0.0,1.0,2,1.0,1.0,1.0,Null,1.0,0.0
o_PJyAnngdzxpC5WDyqtyA,Milano's III Pizza,Eastside,4640 Paradise Rd,Las Vegas,NV,89169.0,1.5,3,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,0.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,0.0,Null,1.0,2.0,Null,1.0,1.0,1,Null,Null,1.0,Null,Null,1.0
DnQeRQH6IF6i6qLwtn0S7g,7-Eleven,Spring Valley,9011 W Flamingo Rd,Las Vegas,NV,89147.0,3.0,12,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,1.0,Null,Null,Null
Yo8NIJEtc8UEbPd38L35ow,CHINA ONE,Southwest,"7380 S Rainbow Blvd, Set 102",Las Vegas,NV,89139.0,4.5,16,Null,Null,Null,0.0,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,1.0,1,1.0,Null,1.0,Null,Null,0.0
k429MYwnOjm1gn4mmcFWfw,VIP For Free,The Strip,2700 Las Vegas Blvd S,Las Vegas,NV,89109.0,3.5,11,Null,2.0,0.0,0.0,Null,Null,3.0,Null,Null,1.0,Null,Null,Null,0.0,Null,Null,Null,Null,1.0,Null,Null,Null,0.0,0.0,3.0,2.0,Null,Null,Null,Null,Null,1.0,1,Null,Null,Null,0.0,Null,Null
16tWXenJ1wTqugXJU7yiZg,808 Sushi,Southwest,7435 S Durango Dr,Las Vegas,NV,89113.0,3.5,474,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,0.0
bXvr9e0_TQ83RI3nZwDdsg,"Oiga, Mire, Vea Colombian Cuisine",Westside,2580 S Decatur Blvd,Las Vegas,NV,89102.0,3.5,100,Null,Null,1.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,1.0,Null,0.0,0.0,Null,1.0,1.0,2,1.0,1.0,1.0,Null,1.0,1.0
in0ZHvYxzW479icf6-o5Og,JT'S Barbecue,Null,5611 S Valley View Blvd,Las Vegas,NV,89118.0,3.0,16,Null,Null,0.0,0.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,1.0,Null,Null,Null,0.0,Null,Null,1.0,0.0,Null,Null,0.0,Null,0.0,Null,1.0,0.0,Null,1.0,1.0,2,0.0,0.0,1.0,Null,Null,1.0
DBc9PoMFQW2Vn8Xtrb9TmQ,Chicago style taco shop Mobile,Null,4701 W Lake Mead Blvd,Las Vegas,NV,89018.0,4.5,5,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,1.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,0.0,1.0,Null,Null,Null,0.0,Null,Null,0.0
hx-oJMNnweYqE5ybU8aiSg,Vegas Buffet,Eastside,1510 E Flamingo Rd,Las Vegas,NV,89119.0,2.0,84,Null,Null,0.0,1.0,Null,Null,Null,1.0,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,2.0,Null,Null,1.0,Null,2.0,Null,0.0,0.0,Null,0.0,1.0,1,0.0,1.0,0.0,Null,Null,0.0
bPKT1uKJ20bd7BlqklMR4Q,Kenny the Bartender At Rumor Hotel,Eastside,455 E Harmon Ave,Las Vegas,NV,89169.0,5.0,3,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null
lXOdSzpRY1B94wT3K7Tlmw,ARCO ampm,Centennial,6390 N Durango Dr,Las Vegas,NV,89149.0,3.5,3,Null,Null,Null,Null,Null,Null,Null,1.0,Null,1.0,0.0,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,Null,1,Null,Null,Null,Null,Null,Null
Ej_5JlAQ2He6NBu_PSygGA,Shari's Rock & Roll Diner,Summerlin,1900 N Buffalo Dr,Las Vegas,NV,89128.0,3.0,31,Null,Null,0.0,1.0,Null,Null,Null,Null,Null,1.0,1.0,Null,0.0,Null,Null,Null,Null,Null,Null,1.0,1.0,Null,Null,0.0,Null,1.0,Null,0.0,0.0,Null,0.0,1.0,2,0.0,1.0,1.0,Null,1.0,Null
