business_id,zip_code,violations,current_demerits,inspection_demerits,inspection_grade,current_score,inspection_score,rating,review_count,accepts_insurance,ages_allowed,alcohol,ambience,byob,byob_corkage,best_nights,bike_parking,business_accepts_bitcoin,business_accepts_creditcards,business_parking,byappointmentonly,caters,coat_check,corkage,dietary_restrictions,dogs_allowed,drive_thru,good_for_dancing,good_for_kids,good_for_meal,hair_specializes_in,happy_hour,has_tv,music,noise_level,open_24_hours,outdoor_seating,restaurants_attire,restaurants_counter_service,restaurants_delivery,restaurants_good_for_groups,restaurants_price_range2,restaurants_reservations,restaurants_table_service,restaurants_takeout,smoking,wheelchair_accessible,wifi,accepts_apple_pay,accepts_google_pay,gender_neutral_restrooms,good_for,good_for_working,has_gluten_free_options,has_pool_table,liked_by_vegans,liked_by_vegetarians,offers_military_discount,waiter_service
b7Y4dIggAacPum1tF3NpKg,89143,91,6,208,A,95.0,90.5,3.5,240,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,2,0,1,1,-1,1,1,0,0,-1,2,-1,-1,-1,1,1,-1,1
522GgMvOvzaKCEX6BfAtvg,89110,35,68,81,A,95.0,94.23076923,4.0,30,-1,-1,1,0,-1,-1,-1,1,0,1,2,-1,1,-1,-1,-1,0,-1,-1,1,5,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,1
4cDWyZa6EqsY4XSWwLY7RA,89123,43,70,127,A,95.0,90.71428571,4.0,180,-1,-1,0,1,-1,1,-1,1,-1,1,1,-1,1,-1,0,-1,-1,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,2,0,0,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1
fE0b1It8RCQ_c-w9oaKqnw,89101,24,36,43,A,95.0,95.0,4.0,122,-1,-1,2,1,-1,-1,3,1,-1,1,2,-1,1,0,-1,-1,-1,-1,1,0,-1,-1,1,0,1,1,-1,0,0,-1,1,1,2,1,-1,1,1,1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1
N6MzDoao6s68nAIW8vS9dQ,89147,41,118,90,B,95.0,88.84615385,4.5,578,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,1,1,1,2,-1,1,-1,1,1,1,1
5o7Fx7Iot-gLKVNegLLw-w,89119,132,0,322,B,95.0,81.81818182,3.5,28,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,3,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
RQnaK9dNidUbLLykykUAYA,89119,5,10,10,A,95.0,95.0,2.5,13,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
ZDvS8DtnkYa8jY703MflEw,89119,82,0,190,B,95.0,89.375,4.0,156,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,1
Tk7qCou7aYv_Z-K3a7NhhA,89103,54,14,109,A,95.0,93.0,4.0,487,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1
UNI1agsPX2k3eJSJVB91nw,89102,38,83,84,D,95.0,67.72727273,4.0,1617,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,1
p3YqOYELqXtLyHz9T49p_w,89102,38,83,84,D,95.0,67.72727273,4.0,726,-1,-1,1,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,1
cbgIpJwmPVI6Zf7nUIXdFw,89119,35,35,79,B,95.0,84.5,4.0,194,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,-1,0,0,0,1,2,-1,-1,-1,-1,1,-1,0
dENns4dukYRZunxCOUzRsw,89110,28,33,53,A,95.0,94.09090909,3.5,3,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,0,1,0,-1,-1,1,1,1,1,-1,1,0,-1,0,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WQyGqfFKd-baBTVfZWzeTw,89123,17,0,42,A,95.0,95.0,4.5,138,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1
lOQPeguczAueJnLmDUTfGg,89103,46,60,103,B,95.0,85.38461538,4.0,688,-1,-1,2,1,0,1,3,1,-1,1,1,-1,1,-1,0,-1,-1,0,-1,1,4,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,1,0,1,-1,4,-1,-1,-1,1,1,-1,1
0QHOkwMc74T35Br83SDizA,89147,5,4,13,C,95.0,71.25,3.5,29,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,1,1,1,0,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
oXozyDYGP0GhwBxVIP-NZg,89183,18,24,43,A,95.0,92.5,3.5,66,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,1,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
pmsGwCJoMjtj-wwP78PIWQ,89156,41,80,106,A,95.0,91.42857143,3.5,63,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,0,1,-1,1,1,0,-1,-1,3,-1,-1,-1,-1,-1,-1,-1
Nsi49BE_XsjJ0oOXwhH8hA,89109,34,33,71,A,95.0,91.92307692,2.0,60,-1,-1,0,0,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,-1,1,-1,-1,-1,-1,-1,-1,-1
yHYjDPuRtLvhvMpOn5fXOQ,89147,53,36,96,A,95.0,92.5,4.5,542,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,1,1,-1,-1
r8Jr-7YfkhJL2nxk9lxUNg,89147,70,156,185,A,95.0,90.29411765,4.0,381,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,1,1,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,1,-1,-1
yBxzqKXHhvNVaFnEOd4f7Q,89102,50,96,101,A,95.0,92.69230769,4.0,99,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,-1
SaL2YDKT96zHqxlaq7mJbw,89117,31,96,84,A,95.0,92.5,4.0,96,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,0,0,-1,-1,-1,-1,0,0,3,-1,1,1,1,1,-1,0,0,-1,0,1,2,0,1,1,1,1,1,0,-1,-1,3,-1,-1,1,-1,-1,-1,-1
9f68hfHK6gNyHWmt9guiJw,89121,77,51,197,A,95.0,90.0,4.0,45,-1,-1,1,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
XhgFynFD7ZT77wofWpeOag,89124,77,165,170,A,95.0,92.36842105,3.5,315,-1,-1,2,1,-1,-1,3,1,-1,1,1,-1,1,0,-1,-1,1,0,0,1,4,-1,1,1,0,1,-1,1,0,-1,0,1,2,1,1,1,0,1,1,0,0,-1,4,-1,-1,0,1,1,-1,1
o69XnnmtOaj6a2sjOTsGeg,89121,33,81,70,A,95.0,95.0,3.5,118,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,0,1,0,-1,-1,1,-1,-1,-1,-1,1,-1,0
Zmfq3DVhHdtVChhSxzoUHw,89148,80,94,204,B,94.44444444,86.66666667,4.0,495,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,0,0,0,0,-1,2,-1,-1,-1,1,1,-1,1
_KCvY2g9mMgcBSrVjCS0FA,89183,7,32,17,A,95.0,95.0,4.0,58,-1,-1,0,1,-1,0,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0,-1,1,1,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
fIaDNl_mv6Oz3Ro4sil_Qw,89102,85,70,194,A,95.0,90.29411765,4.5,34,-1,-1,0,0,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,1,1,-1,1,0,0,0,1,2,-1,-1,-1,-1,-1,-1,1
iCovpfQtG99MSHEqXew70w,89102,11,15,33,A,95.0,95.0,4.0,33,-1,-1,2,1,-1,-1,3,0,-1,1,1,-1,-1,0,-1,-1,0,-1,1,0,-1,-1,1,1,1,2,-1,1,-1,-1,-1,1,1,0,-1,-1,1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1
cJMgxJ_GDg0a1KEkXPVaug,89141,1,8,8,A,95.0,95.0,3.0,9,-1,-1,2,0,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0,0,-1,0,1,2,1,1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FclR3tCyp3wPCZoxHXn_jQ,89118,4,18,15,A,95.0,95.0,4.0,21,-1,-1,0,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,1,0,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qsdHK1eQtXmAJNdVJxiC3w,89134,117,6,255,A,95.0,90.83333333,3.0,142,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,0,1,0,1,1,-1,1,0,0,-1,1,2,-1,-1,-1,-1,-1,-1,-1
dNjgjAoJSJsvgc5g6nQnnw,89030,91,216,226,B,95.0,88.7037037,3.5,56,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,0,-1,1,2,-1,0,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,0
uiHyP1uOAzOPkOmnWhnW0A,89141,34,0,80,A,95.0,93.46153846,3.0,109,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,0,-1,1,4,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,4,-1,-1,-1,-1,-1,-1,0
Pe6MFhOa69NZIKHHjlQiNw,89147,13,40,32,A,95.0,95.0,4.5,26,-1,-1,0,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,1,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
CR2DMfg3uP02PKT_fuygIw,89183,93,0,223,A,95.0,91.66666667,3.5,141,-1,-1,0,2,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,0,1,0,0,1,-1,-1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,0
V6u7__4jbEDOgWR8K6qUSw,89121,76,0,153,B,95.0,85.0,3.5,8,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,0,1,-1,1,-1,-1,-1,1,-1,1,-1,0,-1,-1,0,1,-1,0,-1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
gBQH64vIkA-kIDFGM290dw,89134,48,122,93,A,95.0,91.42857143,3.5,134,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,1,-1,-1,2,-1,-1,-1,-1,-1,-1,0
IBSePQdC8MwoWdMmoyegnw,89108,17,66,35,A,95.0,91.36363636,3.0,27,-1,-1,2,1,-1,-1,0,0,-1,1,3,-1,0,0,-1,-1,0,-1,0,1,-1,-1,1,1,0,1,-1,0,0,-1,0,1,2,0,-1,1,1,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,-1
cHAhW7XJ2no_qzc46HpohQ,89108,17,66,35,A,95.0,91.36363636,3.0,7,-1,-1,2,0,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,-1,0,-1,-1,0,-1,-1,1,1,-1,-1,-1,0,0,-1,0,1,2,1,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Lizf_tbfqlXJAlP8GP29QA,89103,11,40,28,A,95.0,95.0,3.0,4,-1,-1,0,-1,-1,-1,3,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,0,1,-1,-1,0,-1,-1,1,-1,-1,0,-1,0,1,-1,0,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
yRk8ezAFV59HDHsuHiiU6Q,89118,50,85,82,B,95.0,85.45454545,3.0,98,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,1,-1,-1,1,-1,1,1,0,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
nMaIIKEAW2cTEWbEyeFyXQ,89148,63,53,163,B,95.0,88.75,4.5,384,-1,-1,1,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,0,-1,1,2,-1,-1,0,-1,0,-1,0,0,-1,1,1,2,1,1,1,-1,1,1,0,0,-1,2,-1,1,-1,1,1,-1,1
QnTFXSKoKgwVNwkl1ANTwA,89123,7,12,14,A,95.0,95.0,4.0,4,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
X3s0BN02lS6EigSnJaSyDw,89123,4,7,7,A,95.0,95.0,3.5,4,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
E8JxHzlUrwio8gxV9k8a9Q,89117,7,30,19,A,95.0,95.0,3.5,41,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
WHdmQ-zPYYTJUqaUOfNpkQ,89102,79,102,173,A,95.0,91.875,2.0,48,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,0,-1,-1,-1,0,1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,0
P8uECqGqXWTwEndkh-6bQw,89102,51,102,109,A,95.0,92.69230769,4.0,553,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,0,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,0,0,1,-1,1,1,0,-1,-1,2,-1,-1,-1,1,1,-1,-1
7NvIgf7XW55OKa5ZU7gw8Q,89115,129,54,279,B,95.0,88.5,4.0,25,-1,-1,0,1,-1,-1,-1,0,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
BeAr85oCQpeaWFJjLhRPWg,89146,54,36,101,A,95.0,92.5,4.5,3,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,1,-1,0,0,-1,0,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
wD7Qg9eounsAtUZjlMZOuA,89106,37,0,113,B,95.0,89.0,2.0,8,-1,-1,0,0,-1,-1,-1,1,0,1,0,-1,1,-1,-1,-1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
FiKSIDLW3rgxmOkEFYpiEw,89108,9,24,20,A,95.0,95.0,3.5,57,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2Y0-nrSZNsLRStyupZgM7g,89103,35,78,80,B,95.0,84.5,3.0,136,-1,-1,2,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,3,-1,-1,1,-1,1,-1,0,0,-1,0,1,2,0,1,1,-1,1,1,0,0,-1,5,-1,-1,-1,-1,-1,-1,1
3rDzxvhe5CFzeWjvLj92pw,89103,3,16,14,A,95.0,95.0,4.0,16,-1,-1,0,0,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
kwLlQn95rqiqvmM4Yc2hIg,89147,36,69,76,A,95.0,93.46153846,3.5,143,-1,-1,0,1,-1,-1,-1,1,0,1,0,-1,0,-1,-1,-1,-1,0,-1,1,3,-1,-1,0,-1,1,-1,1,0,-1,0,1,1,0,0,1,-1,1,0,0,-1,-1,3,-1,-1,-1,-1,-1,-1,0
mibbKeg4gbD9O58TCjDWgQ,89147,36,69,76,A,95.0,93.46153846,2.5,64,-1,-1,0,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,0,-1,1,5,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,0,-1,1,5,-1,-1,-1,-1,-1,-1,-1
Tq032toLj_WQY3e7P3aQ8A,89149,96,12,194,B,95.0,88.80952381,3.5,75,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,6,-1,-1,0,-1,1,-1,1,0,-1,0,1,2,0,1,1,-1,-1,0,0,-1,-1,4,-1,-1,-1,-1,-1,-1,-1
QpOAv584eb-ecG4TLEm95g,89123,48,88,117,A,95.0,90.45454545,3.5,146,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,-1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
ucv_SCACwuW4wEOudO_xyg,89108,19,4,50,A,95.0,90.0,4.5,6,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,2,0,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
56Ll9rqG2WxXj4X2pmlkHQ,89108,33,40,55,A,95.0,94.23076923,3.5,254,-1,-1,0,1,-1,0,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,0,-1,1,-1,0,0,-1,0,1,2,0,0,1,-1,1,0,0,0,-1,2,-1,1,-1,1,1,-1,0
yU34swtpTS8-SMjeLIEFcQ,89147,21,80,35,C,95.0,76.0,4.0,99,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,1,0,1,-1,1,2,-1,-1,-1,-1,1,-1,0
6Na0jTJjX5GQY_ZJ53G02A,89123,38,75,93,A,95.0,93.0,3.5,111,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,-1,1,0,0,-1,-1,2,-1,-1,-1,-1,-1,-1,-1
zCuFlGmDGFyj3ytMfmnXEw,89129,54,39,105,A,95.0,93.46153846,2.0,14,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,0,1,-1,1,1,-1,-1,0,-1,1,-1,0,0,-1,0,1,1,0,0,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
I5TnTKHzJuLA0YLZPGCNwQ,89108,77,122,185,A,95.0,90.55555556,3.5,113,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,1,0,-1,1,1,1,0,0,1,-1,1,0,0,1,-1,2,-1,-1,-1,1,1,-1,-1
Suy2V5n_w8uzsXTdDdtCnA,89147,28,51,68,A,95.0,93.75,4.0,108,-1,-1,0,1,-1,-1,-1,1,0,1,1,-1,1,-1,-1,-1,0,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,2,1,1,1,-1,1,0,1,1,-1,2,-1,-1,-1,-1,1,-1,-1
yYwTV3c9Q3S1UDdpDhjgTg,89117,59,105,92,A,95.0,92.85714286,3.5,121,-1,-1,2,-1,-1,-1,-1,1,-1,1,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,-1,-1,0,1,1,0,-1,1,1,1,1,0,0,1,-1,-1,1,-1,-1,1,-1,-1
9r6ijZgxDLJFysxIohtTcQ,89103,53,63,130,B,95.0,82.14285714,2.5,3,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,-1,1,1,-1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
zMDYrtWiQjR5odg-6Gf6kQ,89101,13,21,16,A,95.0,95.0,3.5,3,-1,-1,0,-1,-1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,-1,1,2,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ji35uFlQyOpKjMFNKwp4mw,89101,13,21,16,A,95.0,95.0,4.0,12,-1,-1,0,1,-1,-1,-1,1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,0,0,-1,1,0,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1
Bv7e_e229DfXIEg_Rtf5vg,89119,26,78,69,A,95.0,92.27272727,3.5,12,-1,-1,0,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,0,1,1,0,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
B3omTXI--0eiBC7nCv_WXg,89146,54,101,151,B,95.0,88.52941176,3.5,173,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,2,-1,-1,0,-1,1,-1,1,0,-1,0,0,1,0,0,1,-1,1,0,0,0,-1,2,-1,-1,-1,-1,-1,-1,0
JTknlKD6bviJZLngdpbydw,89107,60,0,146,A,95.0,90.0,3.0,9,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,2,-1,0,0,-1,1,0,1,0,0,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
IRH3mIW2q6J2CR5EoCQ5iA,89102,28,12,64,B,95.0,87.5,4.0,8,-1,-1,0,0,-1,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,1,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
qhQS3KPJs9cya6tcQCEk2A,89110,27,0,49,A,95.0,94.28571429,4.0,28,-1,-1,2,0,-1,-1,-1,1,0,1,0,-1,1,0,-1,-1,0,-1,1,1,-1,-1,1,1,0,1,-1,0,-1,-1,1,1,1,0,-1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
eRQwgSQD1KyCmJk_PAGOXQ,89110,98,148,215,A,95.0,91.0,4.0,178,-1,-1,0,1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,1,2,-1,-1,1,-1,0,-1,0,0,-1,1,1,2,0,1,1,-1,1,0,1,-1,1,2,-1,-1,-1,1,1,-1,-1
v2UKNMDqWN1UaWlK2Ugx2Q,89117,6,24,10,A,95.0,95.0,3.5,9,-1,-1,0,0,-1,-1,3,0,0,1,0,-1,0,0,-1,-1,0,-1,-1,1,1,-1,1,1,-1,1,-1,0,0,-1,1,1,1,0,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
